"";"Value";"Duration";"Start";"End";"mean_x";"mean_y";"POGsdSacAmp";"RMS";"Order";"Trial";"image";"onset_time";"PP";"AGE";"fix";"x";"y";"SIZE";"DFC";"SAL";"SK";"FIX";"NFIX";"FDUR";"FIXO";"second";"di_obj_cen"
"35969";"f";752;1357;2108;261.138630319149;288.13788231383;0.178183256749888;0.0362471108998862;2;12;1383;386;"PP57";6.38;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;NA
"35971";"f";1268;2129;3396;209.241916403786;257.32545100552;0.251233010958936;0.0393435555550352;3;12;1383;386;"PP57";6.38;"vaas met bloemen";157.0178304;236.8851232;0.01530625;251.045458863927;0.553778844871282;2;1;1;1268;3;FALSE;56.0817453341809
"35974";"f";196;3849;4044;386.875;409.050143494898;0.490495010970076;0.0627153153795355;4;12;1383;386;"PP57";6.38;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"35976";"f";454;4097;4550;288.392070484581;348.81091685022;0.360812207459885;0.0456009318031763;5;12;1383;386;"PP57";6.38;"kussen";337.6752502;356.5255912;0.0326854166666667;84.139865098515;0.189097589322536;3;1;2;454;5;FALSE;49.8833439455036
"35978";"f";138;4653;4790;288.115942028986;381.139605978261;0.242528593364144;0.0479193903466781;6;12;1383;386;"PP57";6.38;"kussen";337.6752502;356.5255912;0.0326854166666667;84.139865098515;0.189097589322536;3;1;2;454;5;TRUE;55.3351131732285
"35983";"f";262;1273;1534;591.197519083969;266.114026717557;0.263567206914897;0.0540319205240186;1;13;1638;770;"PP57";6.38;"bank";319.2538244;318.2683249;0.23519375;82.7869347472864;0.621138609562514;3;1;1;262;1;FALSE;276.899700067138
"35985";"f";380;1555;1934;683.50986842105;298.501233552632;0.290301865335212;0.0485931016654571;2;13;1638;770;"PP57";6.38;"vaas met bloemen";656.9428596;320.9517099;0.0242458333333333;257.795669565503;0.438730543763897;2;1;1;380;2;FALSE;34.7826083829476
"35987";"f";108;1987;2094;622.546296296296;469.661458333334;0.465227662358913;0.063375372692679;3;13;1638;770;"PP57";6.38;"bijzettafeltje";458.8258651;498.958077;0.0714604166666667;207.47240496505;0.432880141272481;3;1;1;100;4;FALSE;166.320989223854
"35991";"f";100;5493;5592;543.525;477.52734375;0.175673271926884;0.0649650195740577;4;13;1638;770;"PP57";6.38;"bijzettafeltje";458.8258651;498.958077;0.0714604166666667;207.47240496505;0.432880141272481;3;1;1;100;4;TRUE;87.3682996311651
"35996";"f";176;545;720;436.171875;325.055486505682;0.241001222450543;0.0423759088119065;1;14;1092;254;"PP57";6.38;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"35998";"f";284;761;1044;476.610915492958;257.577299735916;0.321256864790971;0.0622201065283726;2;14;1092;254;"PP57";6.38;"plant";407.2648253;281.2317041;0.0867395833333333;20.1252730996729;0.234386242489311;2;1;8;284;2;FALSE;73.2694415897202
"36000";"f";534;1125;1658;450.601591760299;220.580231741573;0.344859900583302;0.0535539244019398;3;14;1092;254;"PP57";6.38;"plant";407.2648253;281.2317041;0.0867395833333333;20.1252730996729;0.234386242489311;2;1;8;284;2;TRUE;74.5431179015177
"36002";"f";756;1683;2438;459.389880952381;237.876674107143;0.359419806370164;0.0612222464491787;4;14;1092;254;"PP57";6.38;"plant";407.2648253;281.2317041;0.0867395833333333;20.1252730996729;0.234386242489311;2;1;8;284;2;FALSE;67.7988204355017
"36004";"f";492;2479;2970;538.617886178862;196.310499237805;0.300553152060772;0.0725502042238037;5;14;1092;254;"PP57";6.38;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;NA
"36006";"f";460;2997;3456;445.733695652174;244.690047554348;0.329208914065126;0.072719616713908;6;14;1092;254;"PP57";6.38;"plant";407.2648253;281.2317041;0.0867395833333333;20.1252730996729;0.234386242489311;2;1;8;284;2;FALSE;53.057955570044
"36008";"f";896;3477;4372;341.276506696429;237.78076171875;0.35166484066658;0.052926790503875;7;14;1092;254;"PP57";6.38;"plant";407.2648253;281.2317041;0.0867395833333333;20.1252730996729;0.234386242489311;2;1;8;284;2;FALSE;79.009129763244
"36010";"f";372;4417;4788;456.061827956989;172.303427419355;0.225701113477043;0.0485951342488709;8;14;1092;254;"PP57";6.38;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"36012";"f";708;4807;5514;523.455155367232;221.850172139831;0.24949705758797;0.0598023592701076;9;14;1092;254;"PP57";6.38;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"36015";"f";542;6599;7140;421.570571955719;234.000951337638;0.305569329941677;0.0530905200188993;10;14;1092;254;"PP57";6.38;"plant";407.2648253;281.2317041;0.0867395833333333;20.1252730996729;0.234386242489311;2;1;8;284;2;FALSE;49.3497557630934
"36017";"f";364;7163;7526;334.787087912088;177.603451236264;0.270980394908982;0.0521155405664656;11;14;1092;254;"PP57";6.38;"plant";407.2648253;281.2317041;0.0867395833333333;20.1252730996729;0.234386242489311;2;1;8;284;2;FALSE;126.458836023671
"36019";"f";712;7543;8254;383.848314606742;235.958347963483;0.261002401755004;0.0579301889949642;12;14;1092;254;"PP57";6.38;"plant";407.2648253;281.2317041;0.0867395833333333;20.1252730996729;0.234386242489311;2;1;8;284;2;FALSE;50.9706753821388
"36022";"f";618;709;1326;526.415857605178;200.434238470874;0.287131226504627;0.061038489928974;1;15;1554;252;"PP57";6.38;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"36024";"f";314;1335;1648;529.785031847134;218.304637738853;0.216144491578771;0.0438664265948869;2;15;1554;252;"PP57";6.38;"wandkastje";561.3865644;140.0879678;0.0481;227.194808996271;0.390592651092485;2;1;2;314;2;FALSE;84.35937598165
"36026";"f";998;1691;2688;457.105460921844;149.700573021042;0.28001166457174;0.0451444186388796;3;15;1554;252;"PP57";6.38;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;NA
"36028";"f";758;2733;3490;232.585751978892;94.3297534630605;0.294056325839539;0.0552990486564137;4;15;1554;252;"PP57";6.38;"zonnebril";188.2166133;94.40469015;0.0221208333333333;295.163741532907;0.787105350614822;2;1;3;758;4;FALSE;44.3692019605242
"36030";"f";418;3505;3922;178.588516746411;109.432939593301;0.239017011687183;0.0510693234688492;5;15;1554;252;"PP57";6.38;"zonnebril";188.2166133;94.40469015;0.0221208333333333;295.163741532907;0.787105350614822;2;1;3;758;4;TRUE;17.8479277389648
"36032";"f";298;3971;4268;589.433724832215;145.520920721477;0.247676642617701;0.0566671714670229;6;15;1554;252;"PP57";6.38;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"36034";"f";386;4359;4744;505.236398963731;165.975145725388;0.188566732685412;0.0500445265196782;7;15;1554;252;"PP57";6.38;"appel";498.8373096;181.2374245;0.00724791666666667;154.510074401436;0.333367139959432;2;1;2;386;7;FALSE;16.5494863388254
"36036";"f";378;4799;5176;182.833994708995;98.136780753968;0.225234944810556;0.0473799006951138;8;15;1554;252;"PP57";6.38;"zonnebril";188.2166133;94.40469015;0.0221208333333333;295.163741532907;0.787105350614822;2;1;3;758;4;FALSE;6.54989184433292
"36038";"f";444;5219;5662;478.485360360361;113.835515202703;0.298739890503854;0.0450327284425992;9;15;1554;252;"PP57";6.38;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"36040";"f";248;5703;5950;535.655241935484;222.122290826613;0.311378187611963;0.0483925818819291;10;15;1554;252;"PP57";6.38;"wandkastje";561.3865644;140.0879678;0.0481;227.194808996271;0.390592651092485;2;1;2;314;2;TRUE;85.9751772909341
"36042";"f";188;6077;6264;484.089095744681;154.051695478723;0.338931533025625;0.0729800948916235;11;15;1554;252;"PP57";6.38;"appel";498.8373096;181.2374245;0.00724791666666667;154.510074401436;0.333367139959432;2;1;2;386;7;TRUE;30.9285252532436
"36049";"f";362;1117;1478;517.872928176796;119.80317679558;0.183609844903037;0.0449744643584037;1;16;1699;686;"PP57";6.38;"computerscherm";406.8979433;117.5914424;0.10706875;182.538936948389;0.744615091172656;2;1;5;362;1;FALSE;110.997022651248
"36051";"f";1632;1523;3154;336.497395833333;117.302389705883;0.23968894338783;0.0413142102820297;2;16;1699;686;"PP57";6.38;"computerscherm";406.8979433;117.5914424;0.10706875;182.538936948389;0.744615091172656;2;1;5;362;1;TRUE;70.4011408648069
"36053";"f";588;3203;3790;639.649234693875;58.2708864795918;0.260135818643871;0.0437671590183144;3;16;1699;686;"PP57";6.38;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"36055";"f";1054;3813;4866;707.745493358631;75.541464065465;0.239811187559838;0.0442479272209771;4;16;1699;686;"PP57";6.38;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;NA
"36057";"f";540;4895;5434;473.585648148148;94.5572916666668;0.314090971712152;0.0569479951072909;5;16;1699;686;"PP57";6.38;"computerscherm";406.8979433;117.5914424;0.10706875;182.538936948389;0.744615091172656;2;1;5;362;1;FALSE;70.553682242103
"36059";"f";464;5457;5920;320.856681034483;87.9562904094826;0.194429722315824;0.043536795322064;6;16;1699;686;"PP57";6.38;"computerscherm";406.8979433;117.5914424;0.10706875;182.538936948389;0.744615091172656;2;1;5;362;1;FALSE;91.0018738584247
"36062";"f";450;6567;7016;272.719444444444;223.1796875;0.214229314868685;0.0479893880255315;7;16;1699;686;"PP57";6.38;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"36065";"f";430;7167;7596;417.226744186046;109.523982558139;0.278417190385529;0.0589851626456347;8;16;1699;686;"PP57";6.38;"computerscherm";406.8979433;117.5914424;0.10706875;182.538936948389;0.744615091172656;2;1;5;362;1;FALSE;13.1060305220011
"36078";"f";832;1455;2286;634.047475961537;83.6214505709133;0.207669760040447;0.0498875062131495;1;17;1673;1050;"PP57";6.38;"poster";650.1436092;138.1868048;0.175316666666667;297.918336707598;0.493280306419146;2;1;2;832;1;FALSE;56.8899234256476
"36080";"f";896;2327;3222;608.025948660714;115.589250837053;0.285643722847403;0.0708011422079048;2;17;1673;1050;"PP57";6.38;"poster";650.1436092;138.1868048;0.175316666666667;297.918336707598;0.493280306419146;2;1;2;832;1;TRUE;47.7969326883095
"36084";"f";486;673;1158;323.161008230452;311.733217592593;0.159244730579715;0.039670783890957;1;18;1306;254;"PP57";6.38;"koffiekopje";298.6810302;248.7417343;0.104914583333333;113.547097886343;0.650560669065084;2;1;3;486;1;FALSE;67.5810350007488
"36086";"f";944;1193;2136;105.692531779661;393.918829449152;0.441773138347596;0.0598289541115612;2;18;1306;254;"PP57";6.38;"iphone/mobiel";113.6189926;448.5726304;0.0576979166666667;322.626576580564;0.59520775819353;3;1;2;944;2;FALSE;55.2255985889808
"36088";"f";144;2393;2536;108.611111111111;416.373697916667;0.398059709271503;0.0664641938851595;3;18;1306;254;"PP57";6.38;"iphone/mobiel";113.6189926;448.5726304;0.0576979166666667;322.626576580564;0.59520775819353;3;1;2;944;2;TRUE;32.5860419516243
"36090";"f";1412;2589;4000;231.301345609065;262.018634915014;0.260962220819523;0.0390120123806648;4;18;1306;254;"PP57";6.38;"tekst";596.905683;184.5813465;0.01389375;228.239596851931;0.51730017344269;1;0;NA;NA;NA;FALSE;373.71521932634
"36092";"f";786;4015;4800;263.842239185751;318.014968988549;0.278995367455826;0.0398809881447603;5;18;1306;254;"PP57";6.38;"koffiekopje";298.6810302;248.7417343;0.104914583333333;113.547097886343;0.650560669065084;2;1;3;486;1;TRUE;77.5404565601041
"36095";"f";278;5369;5646;257.697841726619;498.10589028777;0.245917297849871;0.0584471367355987;6;18;1306;254;"PP57";6.38;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"36098";"f";318;5791;6108;402.879323899371;256.143130896226;0.290885794345903;0.0715666844541816;7;18;1306;254;"PP57";6.38;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;NA
"36103";"f";238;2507;2744;315.766806722689;290.605304621849;0.458808864455665;0.0842292636101609;1;19;1087;1434;"PP57";6.38;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"36108";"f";328;7011;7338;245.910823170732;374.696312881097;0.498710787379692;0.0476433095682676;3;19;1087;1434;"PP57";6.38;"stoel";156.8240186;426.5337101;0.09069375;274.126499503977;0.410791068839111;2;1;1;328;2;FALSE;103.070725713241
"36110";"f";486;7385;7870;508.667695473251;194.157503858024;0.304673532670011;0.0535364507341424;4;19;1087;1434;"PP57";6.38;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"36116";"f";242;453;694;398.853305785124;290.678267045455;0.305598472613;0.0898359584706735;1;20;1014;254;"PP57";6.38;"wc";391.6829407;347.1827202;0.132283333333333;47.910150895938;0.471152076578663;2;1;2;242;1;FALSE;56.9575926611035
"36118";"f";322;707;1028;426.622670807454;356.07894992236;0.360630756125931;0.0870851872601124;2;20;1014;254;"PP57";6.38;"wc";391.6829407;347.1827202;0.132283333333333;47.910150895938;0.471152076578663;2;1;2;242;1;TRUE;36.0545093331571
"36122";"f";442;2129;2570;61.1453619909503;69.6867929864256;0.341123497056731;0.0681813612936584;3;20;1014;254;"PP57";6.38;"handdoek";51.75806649;94.16218869;0.01698125;404.526450083145;0.292723952326028;3;1;1;442;3;FALSE;26.2138572451425
"36131";"f";446;1941;2386;310.832399103139;274.988614069506;0.144629986477392;0.0254063984505156;1;1;1306;1572;"PP60";9.18;"tekst";596.905683;184.5813465;0.01389375;228.239596851931;0.51730017344269;3;1;2;334;12;FALSE;300.018995713469
"36133";"f";280;2435;2714;529.433035714286;173.998325892857;0.166202176539001;0.0264621668090758;2;1;1306;1572;"PP60";9.18;"coca cola blikje";574.5970246;160.3803352;0.0641375;223.557088460064;0.82220226837081;1;1;6;280;2;FALSE;47.1724025525485
"36135";"f";452;2751;3202;588.827433628319;66.2964947455752;0.134879786263138;0.0302698455356661;3;1;1306;1572;"PP60";9.18;"coca cola blikje";574.5970246;160.3803352;0.0641375;223.557088460064;0.82220226837081;1;1;6;280;2;TRUE;95.1539467167122
"36138";"f";276;3479;3754;480.326086956522;279.921025815217;0.293921535387926;0.0259036449883388;4;1;1306;1572;"PP60";9.18;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"36140";"f";356;3793;4148;323.518258426966;227.215370435393;0.201274561435539;0.027007333329216;5;1;1306;1572;"PP60";9.18;"koffiekopje";298.6810302;248.7417343;0.104914583333333;113.547097886343;0.650560669065084;2;1;6;446;1;FALSE;32.8674952990012
"36142";"f";362;4263;4624;218.705110497238;412.195700966851;0.256128859354502;0.0305169570763583;6;1;1306;1572;"PP60";9.18;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;NA
"36144";"f";392;4653;5044;152.276785714286;456.092554209183;0.112664032870844;0.0246996457410826;7;1;1306;1572;"PP60";9.18;"iphone/mobiel";113.6189926;448.5726304;0.0576979166666667;322.626576580564;0.59520775819353;3;1;1;392;7;FALSE;39.3824100654446
"36146";"f";254;5103;5356;324.724409448819;306.477608267716;0.0900511385555911;0.0230453903115421;8;1;1306;1572;"PP60";9.18;"koffiekopje";298.6810302;248.7417343;0.104914583333333;113.547097886343;0.650560669065084;2;1;6;446;1;TRUE;63.337893440766
"36148";"f";336;5465;5800;271.71875;262.430245535714;0.104806891253555;0.0245576359570988;9;1;1306;1572;"PP60";9.18;"koffiekopje";298.6810302;248.7417343;0.104914583333333;113.547097886343;0.650560669065084;2;1;6;446;1;FALSE;30.238053730913
"36150";"f";492;5821;6312;289.982215447154;221.891673018293;0.162245641116092;0.0273434478248096;10;1;1306;1572;"PP60";9.18;"koffiekopje";298.6810302;248.7417343;0.104914583333333;113.547097886343;0.650560669065084;2;1;6;446;1;FALSE;28.2240175902678
"36152";"f";426;6367;6792;560.199530516432;185.395576584507;0.189669796475728;0.0246127753137749;11;1;1306;1572;"PP60";9.18;"coca cola blikje";574.5970246;160.3803352;0.0641375;223.557088460064;0.82220226837081;1;1;6;280;2;FALSE;28.8626079454287
"36154";"f";334;6813;7146;575.63248502994;142.31965755988;0.13815378103194;0.0278877991598873;12;1;1306;1572;"PP60";9.18;"coca cola blikje";574.5970246;160.3803352;0.0641375;223.557088460064;0.82220226837081;1;1;6;280;2;FALSE;18.0903359593541
"36157";"f";148;7451;7598;453.251689189189;130.806587837838;0.118748353040057;0.0259987016377626;13;1;1306;1572;"PP60";9.18;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"36159";"f";546;7631;8176;315.279304029304;179.803399725275;0.128443219390381;0.0248252164420544;14;1;1306;1572;"PP60";9.18;"koffiekopje";298.6810302;248.7417343;0.104914583333333;113.547097886343;0.650560669065084;2;1;6;446;1;FALSE;70.9083681101836
"36161";"f";438;8229;8666;565.191210045662;107.983732876712;0.150685083740834;0.0230261607124934;15;1;1306;1572;"PP60";9.18;"coca cola blikje";574.5970246;160.3803352;0.0641375;223.557088460064;0.82220226837081;1;1;6;280;2;FALSE;53.2341364394632
"36163";"f";838;8701;9538;584.474940334129;201.026905578759;0.204068412101091;0.0233787832686584;16;1;1306;1572;"PP60";9.18;"coca cola blikje";574.5970246;160.3803352;0.0641375;223.557088460064;0.82220226837081;1;1;6;280;2;FALSE;41.8296175311936
"36170";"f";294;1117;1410;385.986394557823;128.918207908163;0.111059690759109;0.028895499820372;1;2;1087;632;"PP60";9.18;"schilderij";356.4544863;87.66114001;0.019225;216.757936929232;0.405421366813248;2;1;1;750;12;FALSE;50.7373556356864
"36172";"f";250;1483;1732;262.7;565.340625;0.102690102203929;0.027234714113811;2;2;1087;632;"PP60";9.18;"undefined";255.9632123;538.9996869;0.0266166666666667;279.047391249593;0.734619043235448;NA;1;1;250;2;FALSE;27.1887721036257
"36174";"f";624;1789;2412;275.635016025641;467.050405649038;0.193865033727256;0.0245603656872477;3;2;1087;632;"PP60";9.18;"stoel";156.8240186;426.5337101;0.09069375;274.126499503977;0.410791068839111;4;1;1;624;3;FALSE;125.529501422929
"36178";"f";158;2689;2846;529.177215189873;240.145371835443;0.167278300956872;0.0290216660455977;4;2;1087;632;"PP60";9.18;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"36180";"f";296;2877;3172;598.505067567567;258.339051942568;0.106401617091998;0.0225055640919234;5;2;1087;632;"PP60";9.18;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;NA
"36182";"f";620;3189;3808;585.100806451613;227.175529233871;0.324627757866387;0.0246397198028949;6;2;1087;632;"PP60";9.18;"schilderij";356.4544863;87.66114001;0.019225;216.757936929232;0.405421366813248;2;1;1;750;12;TRUE;267.84959309169
"36184";"f";646;3865;4510;383.519736842105;474.834316950465;0.106976109779829;0.0223322199635303;7;2;1087;632;"PP60";9.18;"no";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;NA
"36186";"f";500;4549;5048;427.3275;378.87890625;0.0868087852674606;0.0255682618518784;8;2;1087;632;"PP60";9.18;"kussen";462.5331695;362.7709207;0.0288291666666667;88.6035313716315;0.308647852204466;4;1;1;500;8;FALSE;38.715712100157
